# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, nosie, completion, steering, slip_angle
1.140000  ,1.527190  ,0.541784  ,0.810917  ,8.000000  ,0.568239  ,0.000000  ,0.690000  ,0.665673  ,-172.029730
1.160000  ,1.539520  ,0.551288  ,0.745587  ,8.000000  ,0.577647  ,-0.000000 ,0.690000  ,0.666394  ,-167.856789
1.180000  ,1.551251  ,0.559436  ,0.682755  ,8.000000  ,0.585704  ,0.000000  ,0.690000  ,0.665806  ,-163.244999
1.200000  ,1.562369  ,0.566245  ,0.620421  ,8.000000  ,0.592428  ,0.000000  ,0.690000  ,0.664185  ,-158.287570
1.220000  ,1.572765  ,0.571800  ,0.558264  ,8.000000  ,0.597902  ,-0.000000 ,0.690000  ,0.661736  ,-153.194097
1.240000  ,1.582421  ,0.576110  ,0.499604  ,8.000000  ,0.602138  ,-0.000000 ,0.690000  ,0.658437  ,-147.283994
1.260000  ,1.591382  ,0.579138  ,0.447253  ,8.000000  ,0.605096  ,-0.000000 ,0.690000  ,0.654180  ,-139.912880
1.280000  ,1.599712  ,0.580839  ,0.404519  ,8.000000  ,0.606733  ,0.000000  ,0.690000  ,0.648848  ,-130.656748
1.300000  ,1.607481  ,0.581168  ,0.375248  ,8.000000  ,0.607002  ,-0.000000 ,0.690000  ,0.642327  ,-119.284497
1.320000  ,1.614773  ,0.580086  ,0.364312  ,8.000000  ,0.605863  ,0.000000  ,0.690000  ,0.634468  ,-106.012013
1.340000  ,1.621750  ,0.577540  ,0.382190  ,8.000000  ,0.603264  ,0.000000  ,0.690000  ,0.625107  ,-91.866448
1.360000  ,1.628029  ,0.573584  ,0.366659  ,8.000000  ,0.599259  ,0.000000  ,0.690000  ,0.614581  ,-77.084022
1.380000  ,1.633130  ,0.568296  ,0.375165  ,8.000000  ,0.593932  ,-0.000000 ,0.690000  ,0.603428  ,-60.674175
1.400000  ,1.637116  ,0.561646  ,0.405884  ,8.000000  ,0.587251  ,0.000000  ,0.690000  ,0.688157  ,-45.071036
1.420000  ,1.640074  ,0.553610  ,0.454270  ,8.000000  ,0.579193  ,-0.000000 ,0.690000  ,0.678654  ,-31.782349
1.440000  ,1.642132  ,0.544150  ,0.517760  ,8.000000  ,0.569718  ,-0.000000 ,0.690000  ,0.668547  ,-21.253045
1.460000  ,1.643328  ,0.533135  ,0.593198  ,8.000000  ,0.558694  ,0.000000  ,0.690000  ,0.657900  ,-12.568562
1.480000  ,1.643835  ,0.520508  ,0.673129  ,8.000000  ,0.546063  ,-0.000000 ,0.690000  ,0.646444  ,-5.964134 
1.500000  ,1.643859  ,0.506258  ,0.754355  ,8.000000  ,0.531813  ,0.000000  ,0.690000  ,0.633720  ,-0.874195 
1.520000  ,1.643539  ,0.490378  ,0.836411  ,8.000000  ,0.515936  ,-0.000000 ,0.690000  ,0.619411  ,3.476708  
1.540000  ,1.642975  ,0.472848  ,0.919920  ,8.000000  ,0.498411  ,0.000000  ,0.690000  ,0.603330  ,7.485958  
1.560000  ,1.642256  ,0.453642  ,1.003588  ,8.000000  ,0.479211  ,-0.000000 ,0.690000  ,0.585368  ,11.320807 
1.580000  ,1.641526  ,0.432786  ,1.083530  ,8.000000  ,0.458361  ,-0.000000 ,0.690000  ,0.565138  ,14.954198 
1.600000  ,1.640952  ,0.410373  ,1.156720  ,8.000000  ,0.435953  ,-0.000000 ,0.690000  ,0.542013  ,18.491583 
1.620000  ,1.640648  ,0.386550  ,1.221296  ,8.000000  ,0.412134  ,0.000000  ,0.690000  ,0.515418  ,22.159206 
1.640000  ,1.640671  ,0.361415  ,1.291878  ,8.000000  ,0.386999  ,-0.000000 ,0.690000  ,0.485107  ,26.089869 
1.660000  ,1.641197  ,0.334889  ,1.359821  ,8.000000  ,0.360470  ,-0.000000 ,0.690000  ,0.450646  ,30.044956 
1.680000  ,1.642291  ,0.307055  ,1.424674  ,8.000000  ,0.332628  ,0.000000  ,0.690000  ,0.411910  ,34.264101 
1.700000  ,1.644063  ,0.278000  ,1.486204  ,8.000000  ,0.303560  ,0.000000  ,0.690000  ,0.368590  ,38.662575 
1.720000  ,1.646622  ,0.247767  ,1.546341  ,8.000000  ,0.273309  ,-0.000000 ,0.690000  ,0.320731  ,43.238747 
1.740000  ,1.650094  ,0.216457  ,1.603004  ,8.000000  ,0.241972  ,-0.000000 ,0.690000  ,0.268232  ,47.966257 
1.760000  ,1.654602  ,0.184179  ,1.655341  ,8.000000  ,0.209660  ,-0.000000 ,0.690000  ,0.211183  ,52.861158 
1.780000  ,1.660274  ,0.151147  ,1.698501  ,8.000000  ,0.176586  ,-0.000000 ,0.690000  ,0.207133  ,57.948837 
1.800000  ,1.667211  ,0.117530  ,1.736065  ,8.000000  ,0.142917  ,-0.000000 ,0.690000  ,0.123329  ,63.298877 
1.820000  ,1.675503  ,0.083512  ,1.767325  ,8.000000  ,0.108836  ,0.000000  ,0.690000  ,0.032902  ,68.930275 
1.840000  ,1.685212  ,0.049283  ,1.792062  ,8.000000  ,0.074523  ,-0.000000 ,0.770000  ,-0.061932 ,74.871513 
1.860000  ,1.696380  ,0.015049  ,1.809609  ,8.000000  ,0.040205  ,0.000000  ,0.770000  ,-0.158129 ,81.127333 
1.880000  ,1.709029  ,-0.018965 ,1.819448  ,8.000000  ,0.006096  ,-0.000000 ,0.770000  ,-0.252185 ,87.699143 
1.900000  ,1.723152  ,-0.052547 ,1.822121  ,8.000000  ,0.027593  ,0.000000  ,0.770000  ,-0.339588 ,94.509124 
1.920000  ,1.738636  ,-0.085430 ,1.811029  ,8.000000  ,0.060594  ,0.000000  ,0.770000  ,-0.411854 ,101.038653
1.940000  ,1.755291  ,-0.117379 ,1.790378  ,8.000000  ,0.092668  ,0.000000  ,0.770000  ,-0.469399 ,107.274585
1.960000  ,1.772917  ,-0.148230 ,1.761202  ,8.000000  ,0.123653  ,0.000000  ,0.770000  ,-0.514441 ,113.257254
1.980000  ,1.791313  ,-0.177860 ,1.724687  ,8.000000  ,0.153422  ,-0.000000 ,0.770000  ,-0.549068 ,119.016575
2.000000  ,1.810278  ,-0.206192 ,1.682487  ,8.000000  ,0.181897  ,0.000000  ,0.770000  ,-0.575050 ,124.569304
2.020000  ,1.829623  ,-0.233171 ,1.634164  ,8.000000  ,0.209024  ,-0.000000 ,0.770000  ,-0.593891 ,129.920970
2.040000  ,1.849192  ,-0.258724 ,1.582613  ,8.000000  ,0.234725  ,0.000000  ,0.770000  ,-0.606784 ,134.973630
2.060000  ,1.868784  ,-0.282749 ,1.514968  ,8.000000  ,0.258899  ,0.000000  ,0.770000  ,-0.614876 ,139.780045
2.080000  ,1.888089  ,-0.305182 ,1.441999  ,8.000000  ,0.281489  ,0.000000  ,0.860000  ,-0.714437 ,144.608923
2.100000  ,1.906886  ,-0.326062 ,1.365111  ,8.000000  ,0.302509  ,0.000000  ,0.860000  ,-0.714133 ,149.496511
2.120000  ,1.924981  ,-0.345453 ,1.285083  ,8.000000  ,0.322036  ,0.000000  ,0.860000  ,-0.710489 ,154.493202
2.140000  ,1.942189  ,-0.363442 ,1.202669  ,8.000000  ,0.340153  ,0.000000  ,0.860000  ,-0.703795 ,159.667173
2.160000  ,1.958354  ,-0.380129 ,1.120032  ,8.000000  ,0.356962  ,-0.000000 ,0.860000  ,-0.694241 ,165.072665
2.180000  ,1.973429  ,-0.395620 ,1.041529  ,8.000000  ,0.372566  ,0.000000  ,0.860000  ,-0.682046 ,170.530487
2.200000  ,1.987401  ,-0.410011 ,0.963866  ,8.000000  ,0.387062  ,0.000000  ,0.860000  ,-0.667577 ,175.948913
2.220000  ,2.000167  ,-0.423408 ,0.886530  ,8.000000  ,0.400554  ,0.000000  ,0.860000  ,-0.651171 ,-178.405643
2.240000  ,2.011624  ,-0.435926 ,0.810426  ,8.000000  ,0.413158  ,0.000000  ,0.860000  ,-0.633107 ,-172.366360
2.260000  ,2.021676  ,-0.447684 ,0.736854  ,8.000000  ,0.424991  ,0.000000  ,0.860000  ,-0.613617 ,-165.760377
2.280000  ,2.030242  ,-0.458805 ,0.667554  ,8.000000  ,0.436176  ,0.000000  ,0.860000  ,-0.592893 ,-158.371693
2.300000  ,2.037248  ,-0.469414 ,0.604919  ,8.000000  ,0.446837  ,-0.000000 ,0.860000  ,-0.571076 ,-149.926161
2.320000  ,2.042613  ,-0.479653 ,0.553185  ,8.000000  ,0.457117  ,0.000000  ,0.860000  ,-0.548168 ,-140.014601
2.340000  ,2.046288  ,-0.489747 ,0.524704  ,8.000000  ,0.467238  ,0.000000  ,0.860000  ,-0.523776 ,-128.318689
2.360000  ,2.048256  ,-0.499918 ,0.514771  ,8.000000  ,0.477424  ,-0.000000 ,0.860000  ,-0.497342 ,-115.214739
2.380000  ,2.048522  ,-0.510266 ,0.524195  ,8.000000  ,0.487773  ,-0.000000 ,0.860000  ,-0.468793 ,-101.711264
2.400000  ,2.047118  ,-0.520769 ,0.525875  ,8.000000  ,0.498265  ,0.000000  ,0.860000  ,-0.437727 ,-88.596738
2.420000  ,2.044251  ,-0.530740 ,0.516292  ,8.000000  ,0.508215  ,0.000000  ,0.860000  ,-0.402734 ,-76.068121
2.440000  ,2.039926  ,-0.540152 ,0.524076  ,8.000000  ,0.517594  ,0.000000  ,0.860000  ,-0.363161 ,-63.246982
2.460000  ,2.034110  ,-0.549115 ,0.548527  ,8.000000  ,0.526513  ,-0.000000 ,0.860000  ,-0.318537 ,-50.677741
2.480000  ,2.026776  ,-0.557750 ,0.587471  ,8.000000  ,0.535092  ,0.000000  ,0.860000  ,-0.268448 ,-38.950041
2.500000  ,2.017908  ,-0.566165 ,0.637358  ,8.000000  ,0.543440  ,0.000000  ,0.860000  ,-0.212727 ,-28.329394
2.520000  ,2.007492  ,-0.574440 ,0.695170  ,8.000000  ,0.551637  ,0.000000  ,0.860000  ,-0.151706 ,-18.784187
2.540000  ,1.995528  ,-0.582680 ,0.759275  ,8.000000  ,0.559786  ,0.000000  ,0.860000  ,-0.085816 ,-10.305487
2.560000  ,1.982018  ,-0.590991 ,0.828211  ,8.000000  ,0.567996  ,-0.000000 ,0.860000  ,-0.015772 ,-2.750445 
2.580000  ,1.966974  ,-0.599489 ,0.900500  ,8.000000  ,0.576381  ,-0.000000 ,0.860000  ,0.057489  ,4.016499  
