# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, nosie, completion, steering, slip_angle
0.420000  ,0.401759  ,-0.022738 ,1.768037  ,8.000000  ,0.011757  ,-0.002117 ,0.170000  ,-0.462772 ,54.596971 
0.440000  ,0.434993  ,-0.024460 ,1.835658  ,8.000000  ,0.009928  ,-0.010062 ,0.170000  ,-0.558585 ,47.394823 
0.460000  ,0.468957  ,-0.025672 ,1.897428  ,8.000000  ,0.008606  ,0.007067  ,0.170000  ,-0.575736 ,50.633208 
0.480000  ,0.517369  ,-0.012568 ,1.949104  ,8.000000  ,0.021794  ,-0.002764 ,0.260000  ,-0.588736 ,37.904507 
0.500000  ,0.553014  ,-0.012151 ,2.011176  ,8.000000  ,0.021970  ,0.006690  ,0.260000  ,-0.599129 ,57.148978 
0.520000  ,0.587760  ,-0.012284 ,2.065874  ,8.000000  ,0.021601  ,-0.006701 ,0.260000  ,-0.606224 ,63.160971 
0.540000  ,0.645976  ,0.011605  ,2.109289  ,8.000000  ,0.045095  ,-0.002916 ,0.260000  ,-0.693601 ,46.108303 
0.560000  ,0.693120  ,0.025532  ,2.148775  ,8.000000  ,0.058928  ,0.012679  ,0.340000  ,-0.690230 ,57.948279 
0.580000  ,0.702454  ,0.002795  ,2.180772  ,8.000000  ,0.036106  ,-0.020425 ,0.340000  ,-0.693884 ,148.524873
0.600000  ,0.751669  ,0.021324  ,2.207240  ,8.000000  ,0.054179  ,0.001616  ,0.340000  ,-0.675846 ,67.122212 
0.620000  ,0.801510  ,0.042047  ,2.227664  ,8.000000  ,0.074440  ,-0.009565 ,0.340000  ,-0.646527 ,72.540141 
0.640000  ,0.833424  ,0.046699  ,2.236909  ,8.000000  ,0.078796  ,0.006799  ,0.340000  ,-0.614994 ,94.686336 
0.660000  ,0.890282  ,0.078359  ,2.237782  ,8.000000  ,0.109779  ,-0.000013 ,0.430000  ,-0.650982 ,82.240285 
0.680000  ,0.928432  ,0.093319  ,2.236751  ,8.000000  ,0.124447  ,-0.003914 ,0.430000  ,-0.587518 ,98.378790 
0.700000  ,0.984477  ,0.128153  ,2.222648  ,8.000000  ,0.158851  ,-0.002101 ,0.430000  ,-0.495713 ,95.959116 
0.720000  ,1.014986  ,0.139517  ,2.199038  ,8.000000  ,0.169981  ,-0.005146 ,0.430000  ,-0.412151 ,115.063775
0.740000  ,1.039974  ,0.147415  ,2.168033  ,8.000000  ,0.177687  ,-0.001622 ,0.430000  ,-0.325384 ,125.280873
0.760000  ,1.081539  ,0.173890  ,2.130452  ,8.000000  ,0.203844  ,0.000567  ,0.430000  ,-0.290657 ,117.316808
0.780000  ,1.127264  ,0.206440  ,2.087034  ,8.000000  ,0.236051  ,0.002081  ,0.520000  ,-0.163647 ,121.033332
0.800000  ,1.160988  ,0.228795  ,2.038744  ,8.000000  ,0.258142  ,0.011809  ,0.520000  ,-0.048898 ,129.286365
0.820000  ,1.171461  ,0.229576  ,1.987187  ,8.000000  ,0.258841  ,-0.006260 ,0.520000  ,0.039014  ,164.579065
0.840000  ,1.206738  ,0.256762  ,1.930699  ,8.000000  ,0.285752  ,-0.011642 ,0.520000  ,0.141498  ,136.903414
0.860000  ,1.238599  ,0.282051  ,1.861451  ,8.000000  ,0.310792  ,0.000772  ,0.520000  ,0.230424  ,141.497120
0.880000  ,1.278441  ,0.316578  ,1.788289  ,8.000000  ,0.345007  ,0.007094  ,0.520000  ,0.313447  ,144.231741
0.900000  ,1.303766  ,0.337620  ,1.712478  ,8.000000  ,0.365860  ,-0.000236 ,0.600000  ,0.375985  ,150.451497
0.920000  ,1.330377  ,0.360779  ,1.636249  ,8.000000  ,0.388808  ,0.007763  ,0.600000  ,0.461400  ,153.996471
0.940000  ,1.340541  ,0.368311  ,1.561143  ,8.000000  ,0.396259  ,-0.011218 ,0.600000  ,0.507014  ,163.074440
0.960000  ,1.372853  ,0.398715  ,1.484055  ,8.000000  ,0.426406  ,-0.004284 ,0.600000  ,0.551096  ,160.630529
0.980000  ,1.400297  ,0.424795  ,1.405265  ,8.000000  ,0.452268  ,-0.011326 ,0.600000  ,0.584548  ,164.324837
1.000000  ,1.407438  ,0.430933  ,1.325253  ,8.000000  ,0.458349  ,0.008250  ,0.600000  ,0.607061  ,170.877839
1.020000  ,1.445374  ,0.468048  ,1.244497  ,8.000000  ,0.495163  ,0.001870  ,0.600000  ,0.629065  ,170.612989
1.040000  ,1.461592  ,0.483441  ,1.163599  ,8.000000  ,0.510428  ,0.006094  ,0.600000  ,0.643038  ,174.668893
1.060000  ,1.472255  ,0.493016  ,1.084755  ,8.000000  ,0.519918  ,-0.009889 ,0.600000  ,0.653193  ,179.264256
1.080000  ,1.475808  ,0.495073  ,1.012837  ,8.000000  ,0.521947  ,-0.006106 ,0.600000  ,0.660504  ,-166.060448
1.100000  ,1.491493  ,0.508708  ,0.944667  ,8.000000  ,0.535439  ,-0.011011 ,0.690000  ,0.665630  ,-174.305681
1.120000  ,1.499674  ,0.514195  ,0.878021  ,8.000000  ,0.540863  ,-0.001331 ,0.690000  ,0.668690  ,-164.648092
1.140000  ,1.531712  ,0.542797  ,0.813893  ,8.000000  ,0.569217  ,-0.002300 ,0.690000  ,0.668186  ,-170.209507
1.160000  ,1.535910  ,0.542728  ,0.752928  ,8.000000  ,0.569115  ,-0.003505 ,0.690000  ,0.667825  ,-125.317301
1.180000  ,1.552221  ,0.553959  ,0.692595  ,8.000000  ,0.580220  ,-0.002396 ,0.690000  ,0.664899  ,-158.723644
1.200000  ,1.546050  ,0.542093  ,0.632314  ,8.000000  ,0.568402  ,0.019246  ,0.690000  ,0.663906  ,-4.526815 
1.220000  ,1.576642  ,0.566403  ,0.575917  ,8.000000  ,0.592475  ,0.002906  ,0.690000  ,0.655825  ,-158.148990
1.240000  ,1.586888  ,0.569688  ,0.526392  ,8.000000  ,0.595681  ,0.003395  ,0.690000  ,0.649302  ,-134.958225
1.260000  ,1.595736  ,0.570766  ,0.486851  ,8.000000  ,0.596690  ,0.003235  ,0.690000  ,0.641343  ,-121.473343
1.280000  ,1.624043  ,0.590355  ,0.461092  ,8.000000  ,0.616061  ,-0.003033 ,0.690000  ,0.625978  ,-146.401270
1.300000  ,1.611601  ,0.568084  ,0.452888  ,8.000000  ,0.593887  ,-0.006678 ,0.690000  ,0.620114  ,10.449258 
1.320000  ,1.615523  ,0.560870  ,0.467497  ,8.000000  ,0.586643  ,0.009720  ,0.690000  ,0.607649  ,-44.124139
1.340000  ,1.636131  ,0.569467  ,0.448952  ,8.000000  ,0.595080  ,0.002537  ,0.690000  ,0.586599  ,-124.994336
1.360000  ,1.636012  ,0.556890  ,0.451576  ,8.000000  ,0.582504  ,0.000984  ,0.690000  ,0.672904  ,-8.593398 
1.380000  ,1.639439  ,0.547293  ,0.475348  ,8.000000  ,0.572881  ,-0.000499 ,0.690000  ,0.658914  ,-25.606255
1.400000  ,1.653212  ,0.547360  ,0.516645  ,8.000000  ,0.572842  ,-0.004890 ,0.690000  ,0.638831  ,-93.086109
1.420000  ,1.655857  ,0.535453  ,0.571791  ,8.000000  ,0.560915  ,-0.010106 ,0.690000  ,0.622283  ,-12.166192
1.440000  ,1.649626  ,0.513705  ,0.635686  ,8.000000  ,0.539215  ,0.002886  ,0.690000  ,0.609428  ,19.522710 
1.460000  ,1.659848  ,0.507224  ,0.711534  ,8.000000  ,0.532656  ,0.006255  ,0.690000  ,0.586477  ,-50.923705
1.480000  ,1.661446  ,0.490696  ,0.793609  ,8.000000  ,0.516116  ,0.010444  ,0.690000  ,0.566960  ,4.429957  
1.500000  ,1.673982  ,0.483483  ,0.877293  ,8.000000  ,0.508806  ,0.003622  ,0.690000  ,0.538100  ,-46.715114
1.520000  ,1.652249  ,0.440239  ,0.962250  ,8.000000  ,0.465731  ,0.005089  ,0.690000  ,0.531026  ,43.676189 
1.540000  ,1.670610  ,0.435209  ,1.047483  ,8.000000  ,0.460560  ,-0.001126 ,0.690000  ,0.492795  ,-53.833982
1.560000  ,1.670263  ,0.409508  ,1.130056  ,8.000000  ,0.434862  ,-0.002170 ,0.690000  ,0.465758  ,25.727283 
1.580000  ,1.686245  ,0.398169  ,1.206060  ,8.000000  ,0.423391  ,0.007234  ,0.770000  ,0.421584  ,-25.277267
1.600000  ,1.670954  ,0.353706  ,1.273192  ,8.000000  ,0.379057  ,-0.003122 ,0.690000  ,0.401497  ,53.090996 
1.620000  ,1.684320  ,0.335932  ,1.343994  ,8.000000  ,0.361171  ,-0.011745 ,0.770000  ,0.352109  ,2.232148  
1.640000  ,1.698204  ,0.316668  ,1.411189  ,8.000000  ,0.341801  ,0.007000  ,0.770000  ,0.396511  ,8.765769  
1.660000  ,1.699544  ,0.282868  ,1.474904  ,8.000000  ,0.307992  ,-0.003718 ,0.770000  ,0.345133  ,47.946246 
1.680000  ,1.714287  ,0.260487  ,1.535023  ,8.000000  ,0.285499  ,-0.016712 ,0.770000  ,0.275577  ,22.820886 
1.700000  ,1.720528  ,0.227613  ,1.593208  ,8.000000  ,0.252579  ,-0.010789 ,0.770000  ,0.209785  ,51.726883 
1.720000  ,1.732484  ,0.198485  ,1.646998  ,8.000000  ,0.223360  ,0.009435  ,0.770000  ,0.134586  ,46.739958 
1.740000  ,1.748646  ,0.171653  ,1.696270  ,8.000000  ,0.196406  ,0.013492  ,0.770000  ,0.052804  ,44.893380 
1.760000  ,1.751445  ,0.129630  ,1.740496  ,8.000000  ,0.154363  ,0.004649  ,0.770000  ,-0.017996 ,79.377483 
1.780000  ,1.776872  ,0.108559  ,1.776513  ,8.000000  ,0.133099  ,-0.004760 ,0.770000  ,-0.107613 ,40.421837 
1.800000  ,1.801367  ,0.085135  ,1.802882  ,8.000000  ,0.109489  ,0.002609  ,0.770000  ,-0.192437 ,52.508001 
1.820000  ,1.795560  ,0.030197  ,1.821713  ,8.000000  ,0.054596  ,-0.004895 ,0.770000  ,-0.256522 ,113.273246
1.840000  ,1.827913  ,0.012452  ,1.832642  ,8.000000  ,0.036606  ,0.008757  ,0.770000  ,-0.334231 ,54.874356 
1.860000  ,1.854298  ,-0.011951 ,1.832174  ,8.000000  ,0.012001  ,-0.000544 ,0.770000  ,-0.472222 ,78.226003 
1.880000  ,1.859391  ,-0.057897 ,1.823621  ,8.000000  ,0.033982  ,-0.013976 ,0.770000  ,-0.533928 ,128.447669
1.900000  ,1.885315  ,-0.082917 ,1.804541  ,8.000000  ,0.059209  ,-0.003148 ,0.860000  ,-0.580688 ,97.698285 
1.920000  ,1.919436  ,-0.099275 ,1.776089  ,8.000000  ,0.075823  ,0.001053  ,0.860000  ,-0.611459 ,87.920403 
1.940000  ,1.947506  ,-0.120882 ,1.739303  ,8.000000  ,0.097641  ,0.009710  ,0.860000  ,-0.631324 ,108.164426
1.960000  ,1.964213  ,-0.152764 ,1.695232  ,8.000000  ,0.129647  ,0.006204  ,0.860000  ,-0.646185 ,140.888026
1.980000  ,1.994394  ,-0.169843 ,1.644854  ,8.000000  ,0.146953  ,-0.003937 ,0.860000  ,-0.648682 ,115.730928
2.000000  ,2.032972  ,-0.177259 ,1.602034  ,8.000000  ,0.154659  ,0.004820  ,0.860000  ,-0.639677 ,104.403288
2.020000  ,2.034345  ,-0.220054 ,1.532769  ,8.000000  ,0.197463  ,0.004215  ,0.860000  ,-0.645571 ,-171.282310
2.040000  ,2.054384  ,-0.242047 ,1.457836  ,8.000000  ,0.219606  ,-0.002071 ,0.860000  ,-0.637469 ,155.070893
2.060000  ,2.073627  ,-0.262581 ,1.378842  ,8.000000  ,0.240284  ,0.002174  ,0.860000  ,-0.713026 ,160.963592
2.080000  ,2.091909  ,-0.281742 ,1.296816  ,8.000000  ,0.259595  ,-0.007172 ,0.950000  ,-0.695367 ,167.013106
2.100000  ,2.117422  ,-0.291316 ,1.214263  ,8.000000  ,0.269357  ,0.000730  ,0.950000  ,-0.668221 ,147.679588
2.120000  ,2.130660  ,-0.310900 ,1.136080  ,8.000000  ,0.289038  ,-0.014945 ,0.950000  ,-0.644708 ,-170.688263
2.140000  ,2.154657  ,-0.317547 ,1.058445  ,8.000000  ,0.295862  ,-0.006245 ,0.950000  ,-0.609552 ,154.867724
2.160000  ,2.175261  ,-0.325446 ,0.981200  ,8.000000  ,0.303913  ,0.000256  ,0.950000  ,-0.572832 ,166.143168
2.180000  ,2.180472  ,-0.346654 ,0.905559  ,8.000000  ,0.325159  ,-0.003705 ,0.950000  ,-0.544430 ,-133.080461
2.200000  ,2.189917  ,-0.361616 ,0.833091  ,8.000000  ,0.340190  ,0.004356  ,0.950000  ,-0.509693 ,-146.196118
2.220000  ,2.200483  ,-0.373536 ,0.765758  ,8.000000  ,0.352189  ,0.002960  ,0.950000  ,-0.471124 ,-150.333829
2.240000  ,2.220167  ,-0.374526 ,0.706040  ,8.000000  ,0.353323  ,-0.005790 ,0.950000  ,-0.422697 ,169.060553
2.260000  ,2.223130  ,-0.390550 ,0.657523  ,8.000000  ,0.369368  ,0.002008  ,0.950000  ,-0.384593 ,-109.475215
2.280000  ,2.218707  ,-0.412603 ,0.631498  ,8.000000  ,0.391388  ,0.013379  ,0.950000  ,-0.348468 ,-82.892055
2.300000  ,2.234938  ,-0.412841 ,0.624386  ,8.000000  ,0.391747  ,-0.004279 ,0.950000  ,-0.293690 ,-178.644348
2.320000  ,2.246911  ,-0.416344 ,0.635217  ,8.000000  ,0.395337  ,-0.001916 ,0.950000  ,-0.239411 ,-158.454966
2.340000  ,2.261804  ,-0.415955 ,0.636439  ,8.000000  ,0.395059  ,0.001586  ,0.950000  ,-0.181045 ,-171.533963
2.360000  ,2.234398  ,-0.456169 ,0.624990  ,8.000000  ,0.435070  ,-0.004043 ,0.950000  ,-0.143060 ,-40.990880
2.380000  ,2.251661  ,-0.449981 ,0.630183  ,8.000000  ,0.429009  ,-0.010453 ,0.950000  ,-0.075910 ,179.851064
2.400000  ,2.236547  ,-0.474549 ,0.651110  ,8.000000  ,0.453464  ,0.013611  ,0.950000  ,-0.020434 ,-33.929616
2.420000  ,2.238953  ,-0.480088 ,0.685795  ,8.000000  ,0.459021  ,-0.012941 ,0.950000  ,0.045237  ,-84.068874
2.440000  ,2.226321  ,-0.499264 ,0.732449  ,8.000000  ,0.478103  ,0.002769  ,0.950000  ,0.108331  ,-22.268539
2.460000  ,2.237569  ,-0.493287 ,0.789421  ,8.000000  ,0.472209  ,-0.006927 ,0.950000  ,0.175729  ,-168.684114
2.480000  ,2.214041  ,-0.520974 ,0.854426  ,8.000000  ,0.499723  ,-0.001978 ,0.950000  ,0.238678  ,-5.409714 
2.500000  ,2.195190  ,-0.543100 ,0.925022  ,8.000000  ,0.521708  ,-0.009968 ,0.950000  ,0.302716  ,-0.392617 
2.520000  ,2.179639  ,-0.561320 ,1.000046  ,8.000000  ,0.539813  ,-0.018723 ,0.950000  ,0.366085  ,4.655650  
2.540000  ,2.170944  ,-0.572187 ,1.083836  ,8.000000  ,0.550616  ,-0.001503 ,0.950000  ,0.425486  ,7.843963  
2.560000  ,2.162168  ,-0.582960 ,1.173209  ,8.000000  ,0.561323  ,-0.009899 ,0.950000  ,0.481143  ,13.398434 
2.580000  ,2.149950  ,-0.597453 ,1.250884  ,8.000000  ,0.575726  ,0.011572  ,0.950000  ,0.534732  ,19.579559 
2.600000  ,2.124713  ,-0.625613 ,1.314703  ,8.000000  ,0.603699  ,0.000534  ,0.950000  ,0.590815  ,26.848042 
2.620000  ,2.118044  ,-0.635923 ,1.383977  ,8.000000  ,0.613959  ,0.014822  ,0.950000  ,0.636610  ,23.708967 
