# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, nosie, completion, steering, slip_angle
0.260000  ,0.161565  ,-0.000629 ,0.961788  ,8.000000  ,0.170799  ,-0.000000 ,0.120000  ,0.220836  ,-8.621434 
0.280000  ,0.181260  ,-0.001056 ,1.008202  ,8.000000  ,0.171416  ,0.000000  ,0.120000  ,0.235599  ,-9.807472 
0.300000  ,0.201877  ,-0.001705 ,1.054429  ,8.000000  ,0.172265  ,-0.000000 ,0.120000  ,0.249802  ,-10.949524
0.320000  ,0.223407  ,-0.002606 ,1.100545  ,8.000000  ,0.173373  ,0.000000  ,0.120000  ,0.263401  ,-12.092872
0.340000  ,0.245848  ,-0.003769 ,1.146538  ,8.000000  ,0.174754  ,0.000000  ,0.120000  ,0.310338  ,-13.273318
0.360000  ,0.269194  ,-0.005215 ,1.192487  ,8.000000  ,0.176425  ,0.000000  ,0.120000  ,0.324675  ,-14.465279
0.380000  ,0.293439  ,-0.006962 ,1.238288  ,8.000000  ,0.173615  ,0.000000  ,0.230000  ,0.337999  ,-15.660525
0.400000  ,0.318574  ,-0.009026 ,1.283483  ,8.000000  ,0.177166  ,-0.000000 ,0.230000  ,0.350009  ,-16.832535
0.420000  ,0.344575  ,-0.011470 ,1.328053  ,8.000000  ,0.181147  ,0.000000  ,0.230000  ,0.360418  ,-17.835855
0.440000  ,0.371425  ,-0.014341 ,1.372174  ,8.000000  ,0.185606  ,0.000000  ,0.230000  ,0.369266  ,-18.705999
0.460000  ,0.399105  ,-0.017679 ,1.415960  ,8.000000  ,0.190580  ,-0.000000 ,0.230000  ,0.376599  ,-19.456276
0.480000  ,0.427605  ,-0.021501 ,1.459446  ,8.000000  ,0.196086  ,0.000000  ,0.230000  ,0.382370  ,-20.114972
0.500000  ,0.456905  ,-0.025842 ,1.502572  ,8.000000  ,0.202157  ,-0.000000 ,0.230000  ,0.435196  ,-20.644161
0.520000  ,0.486990  ,-0.030732 ,1.545380  ,8.000000  ,0.208823  ,0.000000  ,0.230000  ,0.439418  ,-21.045736
0.540000  ,0.517848  ,-0.036185 ,1.588219  ,8.000000  ,0.215938  ,-0.000000 ,0.350000  ,0.442161  ,-21.339129
0.560000  ,0.549474  ,-0.042194 ,1.630976  ,8.000000  ,0.223874  ,0.000000  ,0.350000  ,0.443381  ,-21.536275
0.580000  ,0.581858  ,-0.048774 ,1.673625  ,8.000000  ,0.232428  ,-0.000000 ,0.350000  ,0.443197  ,-21.586740
0.600000  ,0.614990  ,-0.055941 ,1.716240  ,8.000000  ,0.241613  ,0.000000  ,0.350000  ,0.441740  ,-21.491526
0.620000  ,0.648863  ,-0.063705 ,1.758895  ,8.000000  ,0.251438  ,-0.000000 ,0.350000  ,0.439135  ,-21.257761
0.640000  ,0.683472  ,-0.072069 ,1.801663  ,8.000000  ,0.261909  ,-0.000000 ,0.350000  ,0.488130  ,-20.891760
0.660000  ,0.718814  ,-0.081036 ,1.844617  ,8.000000  ,0.272219  ,0.000000  ,0.460000  ,0.483978  ,-20.399406
0.680000  ,0.754892  ,-0.090600 ,1.887823  ,8.000000  ,0.284324  ,-0.000000 ,0.460000  ,0.478903  ,-19.786722
0.700000  ,0.791708  ,-0.100755 ,1.931340  ,8.000000  ,0.297070  ,-0.000000 ,0.460000  ,0.473017  ,-19.060505
0.720000  ,0.829268  ,-0.111491 ,1.975215  ,8.000000  ,0.310449  ,-0.000000 ,0.460000  ,0.466434  ,-18.228821
0.740000  ,0.867583  ,-0.122792 ,2.019480  ,8.000000  ,0.324445  ,-0.000000 ,0.460000  ,0.459270  ,-17.301174
0.760000  ,0.906662  ,-0.134640 ,2.064145  ,8.000000  ,0.339040  ,0.000000  ,0.460000  ,0.502154  ,-16.288280
0.780000  ,0.946520  ,-0.147008 ,2.109201  ,8.000000  ,0.353792  ,0.000000  ,0.580000  ,0.493799  ,-15.201562
0.800000  ,0.987172  ,-0.159867 ,2.154613  ,8.000000  ,0.369774  ,0.000000  ,0.580000  ,0.485048  ,-14.052516
0.820000  ,1.028640  ,-0.173174 ,2.200630  ,8.000000  ,0.386265  ,-0.000000 ,0.580000  ,0.476030  ,-12.868546
0.840000  ,1.070956  ,-0.186864 ,2.246884  ,8.000000  ,0.403204  ,0.000000  ,0.580000  ,0.466939  ,-11.706105
0.860000  ,1.114130  ,-0.200903 ,2.293044  ,8.000000  ,0.420558  ,0.000000  ,0.580000  ,0.457805  ,-10.505717
0.880000  ,1.158170  ,-0.215260 ,2.338992  ,8.000000  ,0.437923  ,-0.000000 ,0.690000  ,0.492849  ,-9.252257 
0.900000  ,1.203084  ,-0.229875 ,2.384192  ,8.000000  ,0.456261  ,-0.000000 ,0.690000  ,0.482427  ,-7.949345 
0.920000  ,1.248879  ,-0.244702 ,2.429312  ,8.000000  ,0.474886  ,-0.000000 ,0.690000  ,0.471700  ,-6.557434 
0.940000  ,1.295559  ,-0.259719 ,2.474316  ,8.000000  ,0.493774  ,-0.000000 ,0.690000  ,0.460759  ,-5.049419 
0.960000  ,1.343129  ,-0.274906 ,2.519083  ,8.000000  ,0.512495  ,-0.000000 ,0.810000  ,0.449679  ,-3.417050 
0.980000  ,1.391577  ,-0.290271 ,2.563628  ,8.000000  ,0.532113  ,-0.000000 ,0.810000  ,0.473088  ,-1.591709 
1.000000  ,1.440920  ,-0.305737 ,2.607035  ,8.000000  ,0.551911  ,-0.000000 ,0.810000  ,0.459447  ,0.307041  
1.020000  ,1.491158  ,-0.321202 ,2.649209  ,8.000000  ,0.571788  ,-0.000000 ,0.810000  ,0.445406  ,2.291231  
1.040000  ,1.542302  ,-0.336542 ,2.690013  ,8.000000  ,0.591253  ,-0.000000 ,0.930000  ,0.431251  ,4.297631  
1.060000  ,1.594356  ,-0.351619 ,2.729090  ,8.000000  ,0.611107  ,-0.000000 ,0.930000  ,0.417308  ,6.281049  
1.080000  ,1.647318  ,-0.366308 ,2.766676  ,8.000000  ,0.630659  ,0.000000  ,0.930000  ,0.403911  ,8.218624  
1.100000  ,1.701174  ,-0.380490 ,2.802184  ,8.000000  ,0.649790  ,-0.000000 ,0.930000  ,0.406934  ,10.080267 
1.120000  ,1.755900  ,-0.394048 ,2.835479  ,8.000000  ,0.668124  ,0.000000  ,1.040000  ,0.391765  ,11.838171 
1.140000  ,1.811463  ,-0.406871 ,2.866519  ,8.000000  ,0.686220  ,-0.000000 ,1.040000  ,0.377873  ,13.474741 
1.160000  ,1.867822  ,-0.418858 ,2.895142  ,8.000000  ,0.703560  ,-0.000000 ,1.040000  ,0.365476  ,14.976389 
1.180000  ,1.924931  ,-0.429920 ,2.922053  ,8.000000  ,0.720051  ,-0.000000 ,1.040000  ,0.354738  ,16.334619 
1.200000  ,1.982757  ,-0.439994 ,2.947387  ,8.000000  ,0.735496  ,0.000000  ,1.160000  ,0.342556  ,17.544506 
1.220000  ,2.041250  ,-0.449013 ,2.970763  ,8.000000  ,0.750200  ,0.000000  ,1.160000  ,0.332140  ,18.590116 
1.240000  ,2.100367  ,-0.456926 ,2.993587  ,8.000000  ,0.763865  ,-0.000000 ,1.160000  ,0.323882  ,19.471241 
1.260000  ,2.160071  ,-0.463694 ,3.014924  ,8.000000  ,0.776349  ,0.000000  ,1.270000  ,0.317806  ,20.183691 
1.280000  ,2.220314  ,-0.469275 ,3.035053  ,8.000000  ,0.787866  ,-0.000000 ,1.270000  ,0.297680  ,20.725784 
1.300000  ,2.281053  ,-0.473638 ,3.054822  ,8.000000  ,0.798220  ,-0.000000 ,1.270000  ,0.293118  ,21.104586 
1.320000  ,2.342265  ,-0.476769 ,3.074473  ,8.000000  ,0.807394  ,0.000000  ,1.270000  ,0.290735  ,21.325673 
1.340000  ,2.403918  ,-0.478649 ,3.093688  ,8.000000  ,0.815359  ,-0.000000 ,1.390000  ,0.290331  ,21.388751 
1.360000  ,2.465978  ,-0.479263 ,3.112714  ,8.000000  ,0.822123  ,-0.000000 ,1.390000  ,0.266483  ,21.304578 
1.380000  ,2.528418  ,-0.478603 ,3.131779  ,8.000000  ,0.827657  ,0.000000  ,1.390000  ,0.267863  ,21.085852 
1.400000  ,2.591227  ,-0.476668 ,3.152259  ,8.000000  ,0.832004  ,0.000000  ,1.500000  ,0.270824  ,20.744884 
1.420000  ,2.654398  ,-0.473465 ,3.173160  ,8.000000  ,0.835037  ,0.000000  ,1.500000  ,0.245449  ,20.289641 
1.440000  ,2.717917  ,-0.468994 ,3.194658  ,8.000000  ,0.836844  ,-0.000000 ,1.500000  ,0.250066  ,19.730432 
1.460000  ,2.781776  ,-0.463263 ,3.217517  ,8.000000  ,0.837538  ,0.000000  ,1.620000  ,0.255711  ,19.084252 
1.480000  ,2.845989  ,-0.456291 ,3.241848  ,8.000000  ,0.836829  ,-0.000000 ,1.620000  ,0.229747  ,18.366385 
1.500000  ,2.910558  ,-0.448092 ,3.267140  ,8.000000  ,0.834932  ,-0.000000 ,1.620000  ,0.236601  ,17.582865 
1.520000  ,2.975483  ,-0.438679 ,3.293469  ,8.000000  ,0.832035  ,-0.000000 ,1.740000  ,0.243943  ,16.751390 
1.540000  ,3.040767  ,-0.428067 ,3.320878  ,8.000000  ,0.827659  ,0.000000  ,1.740000  ,0.217508  ,15.890434 
1.560000  ,3.106416  ,-0.416274 ,3.349378  ,8.000000  ,0.822142  ,-0.000000 ,1.740000  ,0.225103  ,15.017548 
1.580000  ,3.172453  ,-0.403330 ,3.380243  ,8.000000  ,0.815739  ,0.000000  ,1.850000  ,0.232703  ,14.149041 
1.600000  ,3.238886  ,-0.389252 ,3.410842  ,8.000000  ,0.807823  ,0.000000  ,1.850000  ,0.205203  ,13.289614 
1.620000  ,3.305709  ,-0.374049 ,3.442443  ,8.000000  ,0.798821  ,0.000000  ,1.850000  ,0.212267  ,12.452843 
1.640000  ,3.372947  ,-0.357751 ,3.476266  ,8.000000  ,0.789020  ,0.000000  ,1.970000  ,0.183086  ,11.661506 
1.660000  ,3.440626  ,-0.340387 ,3.510911  ,8.000000  ,0.777695  ,-0.000000 ,1.970000  ,0.189451  ,10.912859 
1.680000  ,3.508755  ,-0.321978 ,3.546943  ,8.000000  ,0.765368  ,0.000000  ,1.970000  ,0.195390  ,10.202452 
1.700000  ,3.577372  ,-0.302564 ,3.584264  ,8.000000  ,0.752331  ,-0.000000 ,2.080000  ,0.164313  ,9.536250  
1.720000  ,3.646484  ,-0.282161 ,3.621570  ,8.000000  ,0.737801  ,0.000000  ,2.080000  ,0.169754  ,8.895546  
1.740000  ,3.716072  ,-0.260756 ,3.659461  ,8.000000  ,0.722312  ,-0.000000 ,2.080000  ,0.136699  ,8.284736  
1.760000  ,3.786167  ,-0.238387 ,3.698459  ,8.000000  ,0.706107  ,-0.000000 ,2.200000  ,0.141117  ,7.731873  
1.780000  ,3.856797  ,-0.215087 ,3.739009  ,8.000000  ,0.688462  ,0.000000  ,2.200000  ,0.145357  ,7.214449  
1.800000  ,3.927983  ,-0.190884 ,3.779924  ,8.000000  ,0.670469  ,0.000000  ,2.310000  ,0.110514  ,6.715697  
1.820000  ,3.999731  ,-0.165788 ,3.821194  ,8.000000  ,0.650716  ,-0.000000 ,2.310000  ,0.114593  ,6.221837  
1.840000  ,4.072049  ,-0.139813 ,3.863288  ,8.000000  ,0.630128  ,0.000000  ,2.310000  ,0.078452  ,5.737315  
1.860000  ,4.144971  ,-0.113006 ,3.906158  ,8.000000  ,0.609159  ,0.000000  ,2.430000  ,0.082615  ,5.263915  
1.880000  ,4.218527  ,-0.085409 ,3.950096  ,8.000000  ,0.586586  ,0.000000  ,2.430000  ,0.046260  ,4.774205  
1.900000  ,4.292740  ,-0.057061 ,3.994303  ,8.000000  ,0.563308  ,0.000000  ,2.430000  ,0.051368  ,4.254226  
1.920000  ,4.367625  ,-0.027986 ,4.039092  ,8.000000  ,0.539580  ,-0.000000 ,2.550000  ,0.015588  ,3.696334  
1.940000  ,4.443226  ,0.001740  ,4.084435  ,8.000000  ,0.514508  ,-0.000000 ,2.550000  ,0.021851  ,3.115053  
1.960000  ,4.519580  ,0.032043  ,4.130388  ,8.000000  ,0.489447  ,-0.000000 ,2.660000  ,0.028540  ,2.497754  
1.980000  ,4.596730  ,0.062840  ,4.176548  ,8.000000  ,0.462837  ,-0.000000 ,2.660000  ,-0.004543 ,1.862143  
2.000000  ,4.674708  ,0.094055  ,4.222885  ,8.000000  ,0.435854  ,0.000000  ,2.660000  ,0.002637  ,1.258143  
2.020000  ,4.753540  ,0.125634  ,4.269270  ,8.000000  ,0.408811  ,0.000000  ,2.780000  ,-0.030133 ,0.703625  
2.040000  ,4.833258  ,0.157497  ,4.315684  ,8.000000  ,0.380655  ,0.000000  ,2.780000  ,-0.024333 ,0.260153  
2.060000  ,4.913879  ,0.189599  ,4.362070  ,8.000000  ,0.352848  ,-0.000000 ,2.890000  ,-0.058686 ,0.053784  
2.080000  ,4.995417  ,0.221905  ,4.408418  ,8.000000  ,0.323661  ,0.000000  ,2.890000  ,-0.055608 ,0.238036  
2.100000  ,5.077895  ,0.254346  ,4.454463  ,8.000000  ,0.295215  ,0.000000  ,3.010000  ,-0.091979 ,0.313836  
2.120000  ,5.161333  ,0.286861  ,4.500478  ,8.000000  ,0.265172  ,0.000000  ,3.010000  ,-0.089977 ,0.327567  
2.140000  ,5.245736  ,0.319430  ,4.546203  ,8.000000  ,0.235102  ,0.000000  ,3.010000  ,-0.126891 ,0.319316  
2.160000  ,5.331125  ,0.351968  ,4.591651  ,8.000000  ,0.205450  ,-0.000000 ,3.120000  ,-0.124592 ,0.298267  
2.180000  ,5.417517  ,0.384401  ,4.636285  ,8.000000  ,0.174794  ,0.000000  ,3.120000  ,-0.160271 ,0.298300  
2.200000  ,5.504931  ,0.416645  ,4.680886  ,8.000000  ,0.144940  ,0.000000  ,3.240000  ,-0.156442 ,0.324356  
2.220000  ,5.593383  ,0.448643  ,4.724870  ,8.000000  ,0.113931  ,0.000000  ,3.240000  ,-0.152361 ,0.374925  
2.240000  ,5.682893  ,0.480263  ,4.768233  ,8.000000  ,0.084120  ,-0.000000 ,3.360000  ,-0.185081 ,0.429856  
2.260000  ,5.773477  ,0.511433  ,4.811473  ,8.000000  ,0.053083  ,0.000000  ,3.360000  ,-0.179789 ,0.498330  
2.280000  ,5.865148  ,0.542042  ,4.853194  ,8.000000  ,0.022609  ,0.000000  ,3.360000  ,-0.210528 ,0.563241  
2.300000  ,5.957919  ,0.571973  ,4.894763  ,8.000000  ,0.007107  ,0.000000  ,3.470000  ,-0.204293 ,0.621865  
2.320000  ,6.051795  ,0.601149  ,4.935318  ,8.000000  ,0.037086  ,-0.000000 ,3.470000  ,-0.232998 ,0.675594  
2.340000  ,6.146777  ,0.629429  ,4.974888  ,8.000000  ,0.065973  ,-0.000000 ,3.590000  ,-0.226055 ,0.713315  
2.360000  ,6.242856  ,0.656691  ,5.012422  ,8.000000  ,0.095045  ,0.000000  ,3.590000  ,-0.252198 ,0.751597  
2.380000  ,6.340026  ,0.682820  ,5.049767  ,8.000000  ,0.122701  ,0.000000  ,3.700000  ,-0.244293 ,0.788216  
2.400000  ,6.438281  ,0.707740  ,5.086892  ,8.000000  ,0.150507  ,-0.000000 ,3.700000  ,-0.267968 ,0.820961  
2.420000  ,6.537611  ,0.731387  ,5.123801  ,8.000000  ,0.176702  ,-0.000000 ,3.820000  ,-0.259853 ,0.837657  
2.440000  ,6.638001  ,0.753697  ,5.159458  ,8.000000  ,0.203040  ,-0.000000 ,3.820000  ,-0.281640 ,0.835305  
2.460000  ,6.739411  ,0.774554  ,5.193925  ,8.000000  ,0.227566  ,-0.000000 ,3.940000  ,-0.273242 ,0.818046  
2.480000  ,6.841822  ,0.793897  ,5.228242  ,8.000000  ,0.252141  ,0.000000  ,3.940000  ,-0.265292 ,0.803529  
2.500000  ,6.945210  ,0.811672  ,5.262399  ,8.000000  ,0.274803  ,-0.000000 ,4.050000  ,-0.283874 ,0.786782  
2.520000  ,7.049554  ,0.827830  ,5.296400  ,8.000000  ,0.297456  ,0.000000  ,4.050000  ,-0.275772 ,0.764372  
2.540000  ,7.154826  ,0.842328  ,5.330255  ,8.000000  ,0.318152  ,0.000000  ,4.170000  ,-0.292271 ,0.736100  
