# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, nosie, completion, steering, slip_angle
0.660000  ,0.671113  ,-0.078068 ,1.676166  ,8.000000  ,0.267139  ,0.001924  ,0.350000  ,0.524332  ,-28.134342
0.680000  ,0.699458  ,-0.091745 ,1.712367  ,8.000000  ,0.282527  ,0.003411  ,0.350000  ,0.523551  ,-14.883176
0.700000  ,0.737781  ,-0.096625 ,1.748709  ,8.000000  ,0.289117  ,0.004018  ,0.460000  ,0.516743  ,-33.684980
0.720000  ,0.765879  ,-0.112906 ,1.785259  ,8.000000  ,0.307354  ,-0.000690 ,0.460000  ,0.514965  ,-10.985937
0.740000  ,0.805580  ,-0.118752 ,1.822091  ,8.000000  ,0.316007  ,-0.002435 ,0.460000  ,0.506390  ,-32.667264
0.760000  ,0.836990  ,-0.134056 ,1.859278  ,8.000000  ,0.333505  ,0.007703  ,0.460000  ,0.502045  ,-14.868142
0.780000  ,0.881142  ,-0.137784 ,1.896894  ,8.000000  ,0.340363  ,0.004960  ,0.460000  ,0.490399  ,-35.662779
0.800000  ,0.913131  ,-0.154849 ,1.935007  ,8.000000  ,0.359014  ,-0.004077 ,0.580000  ,0.540903  ,-11.912248
0.820000  ,0.948077  ,-0.170134 ,1.973659  ,8.000000  ,0.376969  ,-0.001436 ,0.580000  ,0.534228  ,-15.740311
0.840000  ,0.979064  ,-0.190559 ,2.012859  ,8.000000  ,0.399742  ,-0.002036 ,0.580000  ,0.529764  ,-5.232158 
0.860000  ,1.021669  ,-0.200548 ,2.052577  ,8.000000  ,0.413015  ,-0.002189 ,0.580000  ,0.519270  ,-24.587681
0.880000  ,1.057565  ,-0.218424 ,2.092806  ,8.000000  ,0.433628  ,0.003168  ,0.580000  ,0.512687  ,-10.382295
0.900000  ,1.099594  ,-0.231327 ,2.133868  ,8.000000  ,0.449760  ,0.000934  ,0.580000  ,0.503229  ,-18.800654
0.920000  ,1.139426  ,-0.247571 ,2.174962  ,8.000000  ,0.468543  ,-0.002703 ,0.690000  ,0.495519  ,-12.645326
0.940000  ,1.174180  ,-0.270021 ,2.216025  ,8.000000  ,0.493836  ,0.001242  ,0.690000  ,0.540301  ,-0.875016 
0.960000  ,1.219049  ,-0.283467 ,2.256999  ,8.000000  ,0.511006  ,-0.008043 ,0.690000  ,0.530291  ,-15.896842
0.980000  ,1.261664  ,-0.300257 ,2.297820  ,8.000000  ,0.531319  ,-0.004369 ,0.690000  ,0.521917  ,-9.838084 
1.000000  ,1.308938  ,-0.313435 ,2.337817  ,8.000000  ,0.548425  ,0.002087  ,0.690000  ,0.511486  ,-14.429630
1.020000  ,1.351803  ,-0.332028 ,2.377676  ,8.000000  ,0.570163  ,-0.002660 ,0.810000  ,0.503774  ,-5.097742 
1.040000  ,1.397183  ,-0.349098 ,2.417432  ,8.000000  ,0.591205  ,0.001279  ,0.810000  ,0.495188  ,-6.348572 
1.060000  ,1.437829  ,-0.371883 ,2.456919  ,8.000000  ,0.617519  ,-0.001813 ,0.810000  ,0.489631  ,4.027814  
1.080000  ,1.489004  ,-0.385128 ,2.496208  ,8.000000  ,0.635268  ,-0.001894 ,0.810000  ,0.517245  ,-8.847762 
1.100000  ,1.533386  ,-0.406115 ,2.534906  ,8.000000  ,0.660124  ,0.004136  ,0.810000  ,0.508591  ,3.991107  
1.120000  ,1.587333  ,-0.418396 ,2.572246  ,8.000000  ,0.676941  ,0.006655  ,0.930000  ,0.495454  ,-6.295190 
1.140000  ,1.631621  ,-0.441114 ,2.608365  ,8.000000  ,0.703681  ,-0.006024 ,0.930000  ,0.487598  ,10.388995 
1.160000  ,1.674399  ,-0.466005 ,2.642941  ,8.000000  ,0.732443  ,-0.002192 ,0.930000  ,0.481098  ,15.881173 
1.180000  ,1.733725  ,-0.474896 ,2.675693  ,8.000000  ,0.746815  ,-0.002797 ,0.930000  ,0.467378  ,-3.261537 
1.200000  ,1.779427  ,-0.497836 ,2.706399  ,8.000000  ,0.773691  ,0.000403  ,1.040000  ,0.482087  ,17.436900 
1.220000  ,1.825711  ,-0.520494 ,2.734909  ,8.000000  ,0.800685  ,0.001527  ,1.040000  ,0.473316  ,19.446420 
1.240000  ,1.883388  ,-0.531929 ,2.761152  ,8.000000  ,0.817603  ,-0.005023 ,1.040000  ,0.460592  ,7.142530  
1.260000  ,1.939773  ,-0.544700 ,2.785129  ,8.000000  ,0.835726  ,-0.008346 ,1.040000  ,0.449852  ,11.219122 
1.280000  ,1.986313  ,-0.567238 ,2.806900  ,8.000000  ,0.862476  ,0.003888  ,1.160000  ,0.444664  ,26.769429 
