# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error, nosie, completion, steering, slip_angle
1.160000  ,1.072715  ,0.105575  ,1.473272  ,8.000000  ,0.141925  ,-0.000000 ,0.510000  ,-0.180942 ,16.063891 
1.180000  ,1.101999  ,0.110207  ,1.491549  ,8.000000  ,0.139625  ,-0.000000 ,0.610000  ,-0.179838 ,16.374285 
1.200000  ,1.131633  ,0.114969  ,1.509808  ,8.000000  ,0.137124  ,0.000000  ,0.610000  ,-0.178044 ,16.665258 
1.220000  ,1.161615  ,0.119863  ,1.528048  ,8.000000  ,0.134518  ,-0.000000 ,0.610000  ,-0.243798 ,16.937097 
1.240000  ,1.191944  ,0.124891  ,1.546271  ,8.000000  ,0.131805  ,0.000000  ,0.610000  ,-0.241916 ,17.190073 
1.260000  ,1.222620  ,0.130053  ,1.564522  ,8.000000  ,0.128984  ,0.000000  ,0.610000  ,-0.239342 ,17.429029 
1.280000  ,1.253646  ,0.135342  ,1.582769  ,8.000000  ,0.126063  ,0.000000  ,0.610000  ,-0.236030 ,17.658033 
1.300000  ,1.285019  ,0.140762  ,1.601003  ,8.000000  ,0.123038  ,0.000000  ,0.610000  ,-0.232007 ,17.863228 
1.320000  ,1.316739  ,0.146313  ,1.619226  ,8.000000  ,0.120034  ,0.000000  ,0.710000  ,-0.227298 ,18.044006 
1.340000  ,1.348806  ,0.151998  ,1.637438  ,8.000000  ,0.116745  ,0.000000  ,0.710000  ,-0.294678 ,18.200661 
1.360000  ,1.381218  ,0.157818  ,1.655640  ,8.000000  ,0.113347  ,-0.000000 ,0.710000  ,-0.289626 ,18.333474 
1.380000  ,1.413976  ,0.163772  ,1.673859  ,8.000000  ,0.109842  ,-0.000000 ,0.710000  ,-0.283903 ,18.446926 
1.400000  ,1.447082  ,0.169853  ,1.692076  ,8.000000  ,0.106236  ,0.000000  ,0.710000  ,-0.277475 ,18.544677 
1.420000  ,1.480534  ,0.176063  ,1.710284  ,8.000000  ,0.102527  ,-0.000000 ,0.710000  ,-0.270378 ,18.613179 
1.440000  ,1.514331  ,0.182406  ,1.728483  ,8.000000  ,0.098752  ,-0.000000 ,0.810000  ,-0.262684 ,18.646961 
1.460000  ,1.548474  ,0.188885  ,1.746681  ,8.000000  ,0.094807  ,0.000000  ,0.810000  ,-0.329267 ,18.654202 
1.480000  ,1.582961  ,0.195501  ,1.764880  ,8.000000  ,0.090751  ,-0.000000 ,0.810000  ,-0.321127 ,18.635991 
1.500000  ,1.617792  ,0.202254  ,1.783085  ,8.000000  ,0.086585  ,-0.000000 ,0.810000  ,-0.312435 ,18.593116 
1.520000  ,1.652969  ,0.209135  ,1.801299  ,8.000000  ,0.082316  ,-0.000000 ,0.810000  ,-0.303163 ,18.533710 
1.540000  ,1.688492  ,0.216145  ,1.819517  ,8.000000  ,0.077943  ,-0.000000 ,0.810000  ,-0.293349 ,18.445564 
1.560000  ,1.724360  ,0.223287  ,1.837740  ,8.000000  ,0.073548  ,0.000000  ,0.910000  ,-0.283053 ,18.324951 
1.580000  ,1.760574  ,0.230561  ,1.855970  ,8.000000  ,0.068917  ,-0.000000 ,0.910000  ,-0.347012 ,18.176890 
1.600000  ,1.797133  ,0.237967  ,1.874205  ,8.000000  ,0.064180  ,0.000000  ,0.910000  ,-0.336179 ,18.001094 
1.620000  ,1.834037  ,0.245509  ,1.892450  ,8.000000  ,0.059332  ,-0.000000 ,0.910000  ,-0.324949 ,17.794011 
1.640000  ,1.871287  ,0.253178  ,1.910705  ,8.000000  ,0.054381  ,0.000000  ,0.910000  ,-0.313306 ,17.570273 
1.660000  ,1.908885  ,0.260971  ,1.928971  ,8.000000  ,0.049461  ,0.000000  ,1.010000  ,-0.301272 ,17.322064 
1.680000  ,1.946830  ,0.268889  ,1.947255  ,8.000000  ,0.044250  ,0.000000  ,1.010000  ,-0.361347 ,17.041382 
1.700000  ,1.985122  ,0.276935  ,1.965552  ,8.000000  ,0.038938  ,0.000000  ,1.010000  ,-0.348719 ,16.730061 
1.720000  ,2.023762  ,0.285103  ,1.983844  ,8.000000  ,0.033528  ,-0.000000 ,1.010000  ,-0.335767 ,16.396058 
1.740000  ,2.062752  ,0.293384  ,2.002149  ,8.000000  ,0.028030  ,0.000000  ,1.010000  ,-0.322486 ,16.041418 
1.760000  ,2.102092  ,0.301781  ,2.020477  ,8.000000  ,0.022585  ,0.000000  ,1.110000  ,-0.308969 ,15.651273 
1.780000  ,2.141782  ,0.310292  ,2.038819  ,8.000000  ,0.016837  ,-0.000000 ,1.110000  ,-0.363857 ,15.231865 
1.800000  ,2.181824  ,0.318919  ,2.057192  ,8.000000  ,0.010999  ,-0.000000 ,1.110000  ,-0.349638 ,14.781417 
1.820000  ,2.222217  ,0.327657  ,2.075545  ,8.000000  ,0.005073  ,0.000000  ,1.110000  ,-0.335257 ,14.304789 
1.840000  ,2.262963  ,0.336498  ,2.093911  ,8.000000  ,0.000930  ,-0.000000 ,1.110000  ,-0.320724 ,13.807953 
1.860000  ,2.304063  ,0.345443  ,2.112304  ,8.000000  ,0.006856  ,0.000000  ,1.210000  ,-0.306141 ,13.276821 
1.880000  ,2.345518  ,0.354489  ,2.130708  ,8.000000  ,0.013098  ,0.000000  ,1.210000  ,-0.354549 ,12.717327 
1.900000  ,2.387328  ,0.363635  ,2.149153  ,8.000000  ,0.019416  ,-0.000000 ,1.210000  ,-0.339164 ,12.127826 
1.920000  ,2.429494  ,0.372879  ,2.167553  ,8.000000  ,0.025807  ,-0.000000 ,1.210000  ,-0.323816 ,11.512918 
1.940000  ,2.472017  ,0.382208  ,2.185959  ,8.000000  ,0.032260  ,-0.000000 ,1.210000  ,-0.308526 ,10.878095 
1.960000  ,2.514899  ,0.391624  ,2.204392  ,8.000000  ,0.038632  ,0.000000  ,1.320000  ,-0.293410 ,10.210033 
1.980000  ,2.558140  ,0.401125  ,2.222872  ,8.000000  ,0.045304  ,-0.000000 ,1.320000  ,-0.333901 ,9.512041  
2.000000  ,2.601741  ,0.410711  ,2.241355  ,8.000000  ,0.052036  ,0.000000  ,1.320000  ,-0.317905 ,8.786491  
2.020000  ,2.645703  ,0.420373  ,2.259786  ,8.000000  ,0.058822  ,0.000000  ,1.320000  ,-0.302191 ,8.039600  
2.040000  ,2.690027  ,0.430108  ,2.278266  ,8.000000  ,0.065449  ,0.000000  ,1.420000  ,-0.286846 ,7.267659  
2.060000  ,2.734714  ,0.439913  ,2.296740  ,8.000000  ,0.072436  ,-0.000000 ,1.420000  ,-0.319302 ,6.468586  
2.080000  ,2.779765  ,0.449783  ,2.315232  ,8.000000  ,0.079465  ,0.000000  ,1.420000  ,-0.302978 ,5.645860  
2.100000  ,2.825181  ,0.459718  ,2.333710  ,8.000000  ,0.086535  ,-0.000000 ,1.420000  ,-0.287185 ,4.797021  
2.120000  ,2.870962  ,0.469708  ,2.352140  ,8.000000  ,0.093638  ,-0.000000 ,1.420000  ,-0.271980 ,3.930762  
2.140000  ,2.917110  ,0.479747  ,2.370582  ,8.000000  ,0.100620  ,0.000000  ,1.520000  ,-0.257461 ,3.041681  
2.160000  ,2.963625  ,0.489834  ,2.389032  ,8.000000  ,0.107890  ,-0.000000 ,1.520000  ,-0.279080 ,2.126530  
2.180000  ,3.010508  ,0.499963  ,2.407453  ,8.000000  ,0.115180  ,0.000000  ,1.520000  ,-0.263571 ,1.190980  
2.200000  ,3.057760  ,0.510128  ,2.425839  ,8.000000  ,0.122484  ,-0.000000 ,1.520000  ,-0.248911 ,0.235658  
2.220000  ,3.105382  ,0.520323  ,2.444185  ,8.000000  ,0.129616  ,0.000000  ,1.620000  ,-0.235197 ,0.739403  
2.240000  ,3.153373  ,0.530543  ,2.462565  ,8.000000  ,0.137058  ,-0.000000 ,1.620000  ,-0.246309 ,1.736003  
2.260000  ,3.201735  ,0.540786  ,2.480896  ,8.000000  ,0.144500  ,-0.000000 ,1.620000  ,-0.231611 ,2.752504  
2.280000  ,3.250468  ,0.551044  ,2.499173  ,8.000000  ,0.151936  ,-0.000000 ,1.620000  ,-0.218043 ,3.785506  
2.300000  ,3.299572  ,0.561310  ,2.517387  ,8.000000  ,0.159161  ,0.000000  ,1.720000  ,-0.205697 ,4.835010  
2.320000  ,3.349047  ,0.571577  ,2.535580  ,8.000000  ,0.166699  ,-0.000000 ,1.720000  ,-0.205205 ,5.901302  
2.340000  ,3.398895  ,0.581842  ,2.553746  ,8.000000  ,0.174214  ,-0.000000 ,1.720000  ,-0.191933 ,6.986594  
2.360000  ,3.449114  ,0.592099  ,2.571834  ,8.000000  ,0.181701  ,0.000000  ,1.720000  ,-0.180078 ,8.085760  
2.380000  ,3.499705  ,0.602341  ,2.589887  ,8.000000  ,0.188955  ,0.000000  ,1.820000  ,-0.169734 ,9.199085  
2.400000  ,3.550668  ,0.612564  ,2.607900  ,8.000000  ,0.196509  ,-0.000000 ,1.820000  ,-0.156738 ,10.326563 
2.420000  ,3.602002  ,0.622760  ,2.625815  ,8.000000  ,0.204018  ,-0.000000 ,1.820000  ,-0.145659 ,-11.465852
2.440000  ,3.653708  ,0.632923  ,2.643680  ,8.000000  ,0.211474  ,-0.000000 ,1.820000  ,-0.136270 ,-12.615690
2.460000  ,3.705784  ,0.643048  ,2.661491  ,8.000000  ,0.218693  ,-0.000000 ,1.920000  ,-0.128680 ,-13.778034
2.480000  ,3.758231  ,0.653129  ,2.679185  ,8.000000  ,0.226178  ,-0.000000 ,1.920000  ,-0.102598 ,-14.948095
2.500000  ,3.811047  ,0.663157  ,2.696755  ,8.000000  ,0.233591  ,0.000000  ,1.920000  ,-0.094504 ,-16.125456
2.520000  ,3.864232  ,0.673126  ,2.714314  ,8.000000  ,0.240927  ,-0.000000 ,1.920000  ,-0.088355 ,-17.311536
2.540000  ,3.917785  ,0.683031  ,2.731798  ,8.000000  ,0.248038  ,0.000000  ,2.020000  ,-0.084223 ,-18.505002
2.560000  ,3.971705  ,0.692869  ,2.749203  ,8.000000  ,0.255361  ,-0.000000 ,2.020000  ,-0.044933 ,-19.704684
2.580000  ,4.025991  ,0.702631  ,2.766461  ,8.000000  ,0.262592  ,0.000000  ,2.020000  ,-0.040661 ,-20.906054
2.600000  ,4.080642  ,0.712312  ,2.783693  ,8.000000  ,0.269478  ,0.000000  ,2.130000  ,-0.038556 ,-22.109980
2.620000  ,4.135656  ,0.721907  ,2.800769  ,8.000000  ,0.276663  ,0.000000  ,2.130000  ,-0.038654 ,-23.314948
2.640000  ,4.191032  ,0.731405  ,2.817681  ,8.000000  ,0.283738  ,0.000000  ,2.130000  ,0.013319  ,-24.518266
2.660000  ,4.246767  ,0.740800  ,2.834424  ,8.000000  ,0.290693  ,-0.000000 ,2.130000  ,0.013100  ,-25.720082
2.680000  ,4.302859  ,0.750083  ,2.851060  ,8.000000  ,0.297340  ,0.000000  ,2.230000  ,0.010643  ,-26.920718
2.700000  ,4.359307  ,0.759252  ,2.867723  ,8.000000  ,0.304197  ,-0.000000 ,2.230000  ,0.005877  ,-28.122702
2.720000  ,4.416110  ,0.768303  ,2.884205  ,8.000000  ,0.310922  ,0.000000  ,2.230000  ,0.069633  ,-29.320236
2.740000  ,4.473265  ,0.777228  ,2.900501  ,8.000000  ,0.317249  ,0.000000  ,2.330000  ,0.064439  ,-30.510349
2.760000  ,4.530769  ,0.786018  ,2.916677  ,8.000000  ,0.323841  ,0.000000  ,2.330000  ,0.056920  ,-31.693378
2.780000  ,4.588621  ,0.794672  ,2.932874  ,8.000000  ,0.330285  ,0.000000  ,2.330000  ,0.129275  ,-32.871665
2.800000  ,4.646818  ,0.803183  ,2.948729  ,8.000000  ,0.336573  ,0.000000  ,2.330000  ,0.121146  ,-34.038621
2.820000  ,4.705357  ,0.811544  ,2.964607  ,8.000000  ,0.342534  ,0.000000  ,2.430000  ,0.110661  ,-35.194107
2.840000  ,4.764238  ,0.819752  ,2.980359  ,8.000000  ,0.348649  ,-0.000000 ,2.430000  ,0.097779  ,-36.340365
2.860000  ,4.823456  ,0.827802  ,2.995909  ,8.000000  ,0.354594  ,0.000000  ,2.430000  ,0.178935  ,-37.470954
2.880000  ,4.883008  ,0.835686  ,3.011255  ,8.000000  ,0.360148  ,0.000000  ,2.530000  ,0.165373  ,-38.585648
2.900000  ,4.942892  ,0.843398  ,3.026624  ,8.000000  ,0.365883  ,0.000000  ,2.530000  ,0.149453  ,-39.685640
